order_date,category,cat_revenue,unique_buyers,whale_interactions,newbie_interactions,loyal_interactions
2012-11-18,Outdoor,1008711.9299999999,74,0,98,0
2012-11-18,Streetwear,2283986.04,56,0,57,0
2012-11-19,Casual,38537.119999999995,2,0,2,0
2012-11-19,GenZ,7265.58,1,0,1,0
2012-11-19,Outdoor,1084890.18,81,0,112,0
2012-11-19,Streetwear,3524019.05,85,0,87,0
2012-11-20,Casual,166305.22,7,0,7,0
2012-11-20,GenZ,5946.1,1,0,1,0
2012-11-20,Outdoor,671082.58,62,0,82,0
2012-11-20,Streetwear,2688805.11,73,0,73,0
2012-11-21,Casual,3474.15,1,0,1,0
2012-11-21,GenZ,19904.340000000004,3,0,3,0
2012-11-21,Outdoor,764184.6799999999,65,0,81,0
2012-11-21,Streetwear,2357004.42,67,0,69,0
2012-11-22,Casual,47410.38,3,0,3,0
2012-11-22,GenZ,17921.2,3,0,3,0
2012-11-22,Outdoor,729978.92,52,0,63,0
2012-11-22,Streetwear,1866084.33,48,0,49,0
2012-11-23,Casual,45226.81,2,0,2,0
2012-11-23,Outdoor,954321.51,74,0,109,0
2012-11-23,Streetwear,2626061.45,65,0,67,0
2012-11-24,GenZ,33742.409999999996,4,0,4,0
2012-11-24,Outdoor,839609.86,82,0,109,0
2012-11-24,Streetwear,1410514.24,48,0,48,0
2012-11-25,Outdoor,871523.6799999999,72,0,96,0
2012-11-25,Streetwear,2019645.75,54,0,54,0
2012-11-26,Casual,53469.85,4,0,4,0
2012-11-26,GenZ,51320.28,6,0,6,0
2012-11-26,Outdoor,1106740.56,102,0,136,0
2012-11-26,Streetwear,2415168.56,67,0,67,0
2012-11-27,Casual,53158.46,5,0,5,0
2012-11-27,GenZ,78215.06,10,0,10,0
2012-11-27,Outdoor,1437891.1,154,0,206,0
2012-11-27,Streetwear,3133924.6,89,0,91,0
2012-11-28,Casual,92153.84000000001,4,0,4,0
2012-11-28,GenZ,25997.190000000002,4,0,4,0
2012-11-28,Outdoor,1484284.75,147,0,206,0
2012-11-28,Streetwear,2377834.88,57,0,58,0
2012-11-29,Casual,74026.41,4,0,4,0
2012-11-29,GenZ,11386.849999999999,3,0,3,0
2012-11-29,Outdoor,1208933.45,121,0,161,0
2012-11-29,Streetwear,1821689.9,46,0,46,0
2012-11-30,Casual,10168.2,1,0,1,0
2012-11-30,GenZ,51062.69,7,0,7,0
2012-11-30,Outdoor,1408889.48,124,0,179,0
2012-11-30,Streetwear,1714571.61,53,0,53,0
2012-12-01,Casual,60879.43,3,0,3,0
2012-12-01,GenZ,29686.96,5,0,5,0
2012-12-01,Outdoor,1095494.79,117,0,153,0
2012-12-01,Streetwear,1878761.5799999998,52,0,53,0
2012-12-02,Casual,100773.95000000001,4,0,4,0
2012-12-02,GenZ,12259.2,1,0,1,0
2012-12-02,Outdoor,287830.97,22,0,28,0
2012-12-02,Streetwear,1364645.22,33,0,33,0
2012-12-03,Casual,44032.75,3,0,3,0
2012-12-03,GenZ,23052.350000000002,4,0,4,0
2012-12-03,Outdoor,524759.5,37,0,50,0
2012-12-03,Streetwear,1723544.45,38,0,38,0
2012-12-04,Casual,66889.63,3,0,3,0
2012-12-04,GenZ,28520.190000000002,3,0,3,0
2012-12-04,Outdoor,700939.17,56,0,75,0
2012-12-04,Streetwear,1586605.43,43,0,43,0
2012-12-05,Casual,17103.449999999997,1,0,1,0
2012-12-05,GenZ,9564.9,1,0,1,0
2012-12-05,Outdoor,484346.83999999997,47,0,59,0
2012-12-05,Streetwear,1775262.26,41,0,41,0
2012-12-06,Casual,42331.71,2,0,2,0
2012-12-06,Outdoor,591233.84,36,0,47,0
2012-12-06,Streetwear,2100112.95,44,0,44,0
2012-12-07,Casual,70276.78,3,0,3,0
2012-12-07,GenZ,28554.87,3,0,3,0
2012-12-07,Outdoor,724804.91,61,0,83,0
2012-12-07,Streetwear,1241561.48,31,0,31,0
2012-12-08,GenZ,10142.84,1,0,1,0
2012-12-08,Outdoor,705979.87,70,0,98,0
2012-12-08,Streetwear,1371261.63,40,0,40,0
2012-12-09,Casual,35180.22,1,0,1,0
2012-12-09,GenZ,7024.14,2,0,2,0
2012-12-09,Outdoor,865708.92,79,0,105,0
2012-12-09,Streetwear,1522209.5,43,0,43,0
2012-12-10,Casual,25016.4,3,0,3,0
2012-12-10,GenZ,30703.55,4,0,4,0
2012-12-10,Outdoor,864679.19,91,0,123,0
2012-12-10,Streetwear,1621990.55,48,0,48,0
2012-12-11,Casual,37046.45,4,0,4,0
2012-12-11,GenZ,21295.2,3,0,3,0
2012-12-11,Outdoor,1094158.22,116,0,160,0
2012-12-11,Streetwear,2546930.3,67,0,67,0
2012-12-12,Casual,14412.92,1,0,1,0
2012-12-12,GenZ,52040.72,5,0,5,0
2012-12-12,Outdoor,1144495.34,115,0,150,0
2012-12-12,Streetwear,3175471.94,76,0,77,0
2012-12-13,Casual,82611.0,2,0,2,0
2012-12-13,GenZ,10599.080000000002,2,0,2,0
2012-12-13,Outdoor,779137.64,92,0,124,0
2012-12-13,Streetwear,1454477.09,42,0,42,0
2012-12-14,Casual,9370.64,1,0,1,0
2012-12-14,GenZ,32362.23,3,0,3,0
2012-12-14,Outdoor,1061324.02,102,0,141,0
2012-12-14,Streetwear,1556260.68,42,0,42,0
2012-12-15,Casual,7064.0,1,0,1,0
2012-12-15,GenZ,16696.29,4,0,4,0
2012-12-15,Outdoor,1359735.96,143,0,195,0
2012-12-15,Streetwear,2002046.5,48,0,48,0
2012-12-16,Casual,71207.92,1,0,1,0
2012-12-16,Outdoor,1567452.44,157,0,213,0
2012-12-16,Streetwear,1846193.07,45,0,47,0
2012-12-17,Casual,43401.34,3,0,3,0
2012-12-17,GenZ,47544.76,7,0,7,0
2012-12-17,Outdoor,1679168.97,178,0,244,0
2012-12-17,Streetwear,2511576.78,63,0,63,0
2012-12-18,Casual,42172.259999999995,4,0,4,0
2012-12-18,GenZ,41232.76,6,0,6,0
2012-12-18,Outdoor,1777810.97,188,0,253,0
2012-12-18,Streetwear,2533321.68,66,0,67,0
2012-12-19,Casual,17956.28,3,0,3,0
2012-12-19,GenZ,62641.509999999995,9,0,9,0
2012-12-19,Outdoor,2004942.4,204,0,273,0
2012-12-19,Streetwear,1699932.54,46,0,46,0
2012-12-20,GenZ,88272.33,10,0,10,0
2012-12-20,Outdoor,1288918.24,154,0,206,0
2012-12-20,Streetwear,2528795.38,61,0,61,0
2012-12-21,Casual,20895.329999999998,2,0,2,0
2012-12-21,GenZ,37747.37,5,0,5,0
2012-12-21,Outdoor,1498730.86,192,0,252,0
2012-12-21,Streetwear,2408829.53,56,0,56,0
2012-12-22,GenZ,41736.71,7,0,7,0
2012-12-22,Outdoor,1523344.8900000001,164,0,220,0
2012-12-22,Streetwear,1660042.27,45,0,45,0
2012-12-23,Casual,9718.84,2,0,2,0
2012-12-23,GenZ,37709.119999999995,6,0,6,0
2012-12-23,Outdoor,903006.04,122,0,161,0
2012-12-23,Streetwear,1201146.15,34,0,34,0
2012-12-24,Casual,3569.58,1,0,1,0
2012-12-24,GenZ,77618.65,8,0,8,0
2012-12-24,Outdoor,1740879.28,202,0,262,0
2012-12-24,Streetwear,1475309.09,42,0,42,0
2012-12-25,Casual,100320.98999999999,7,0,7,0
2012-12-25,GenZ,29729.47,4,0,4,0
2012-12-25,Outdoor,2461058.62,263,0,366,0
2012-12-25,Streetwear,2325915.9,63,0,63,0
2012-12-26,Casual,32673.97,1,0,1,0
2012-12-26,GenZ,38040.22,5,0,5,0
2012-12-26,Outdoor,1666350.53,206,0,281,0
2012-12-26,Streetwear,1548156.53,47,0,47,0
2012-12-27,Casual,61687.18000000001,6,0,6,0
2012-12-27,GenZ,57022.19,4,0,4,0
2012-12-27,Outdoor,2222696.49,227,0,323,0
2012-12-27,Streetwear,2652635.85,62,0,63,0
2012-12-28,Casual,173355.09999999998,9,0,9,0
2012-12-28,GenZ,106755.48999999999,14,0,14,0
2012-12-28,Outdoor,3910172.83,420,0,590,0
2012-12-28,Streetwear,4383379.89,114,0,114,0
2012-12-29,Casual,89602.77,3,0,3,0
2012-12-29,GenZ,83035.88,13,0,13,0
2012-12-29,Outdoor,3106490.26,339,0,467,0
2012-12-29,Streetwear,4563784.46,104,0,104,0
2012-12-30,Casual,200262.39,8,0,8,0
2012-12-30,GenZ,46632.240000000005,6,0,6,0
2012-12-30,Outdoor,2421475.72,248,0,347,0
2012-12-30,Streetwear,3843538.57,93,0,94,0
2012-12-31,Casual,114977.14,9,0,9,0
2012-12-31,GenZ,37340.16,10,0,10,0
2012-12-31,Outdoor,2509423.93,246,0,331,0
2012-12-31,Streetwear,2912007.99,78,0,81,0
2013-01-01,Casual,158908.72,7,0,7,0
2013-01-01,GenZ,47331.79,6,0,6,0
2013-01-01,Outdoor,1822321.0,197,0,264,0
2013-01-01,Streetwear,3275985.48,76,0,79,0
2013-01-02,Casual,60440.15,2,0,2,0
2013-01-02,Outdoor,324131.22000000003,20,0,29,0
2013-01-02,Streetwear,1222369.07,25,0,26,0
2013-01-03,Casual,65976.28,2,0,2,0
2013-01-03,GenZ,6060.950000000001,1,0,1,0
2013-01-03,Outdoor,311129.13,32,0,45,0
2013-01-03,Streetwear,1898513.65,45,0,45,0
2013-01-04,GenZ,15073.68,1,0,1,0
2013-01-04,Outdoor,661890.4,43,0,58,0
2013-01-04,Streetwear,1699931.38,38,0,38,0
2013-01-05,Casual,8040.960000000001,1,0,1,0
2013-01-05,GenZ,22260.05,2,0,2,0
2013-01-05,Outdoor,510294.66,36,0,48,0
2013-01-05,Streetwear,1968867.1,38,0,39,0
2013-01-06,Casual,16082.89,2,0,2,0
2013-01-06,GenZ,1601.63,1,0,1,0
2013-01-06,Outdoor,578526.02,44,0,57,0
2013-01-06,Streetwear,2007145.98,46,0,46,0
2013-01-07,GenZ,10797.06,2,0,2,0
2013-01-07,Outdoor,542843.0,48,0,63,0
2013-01-07,Streetwear,2494460.33,63,0,63,0
2013-01-08,Casual,62212.58,2,0,2,0
2013-01-08,GenZ,37166.2,5,0,5,0
2013-01-08,Outdoor,380483.19,32,0,40,0
2013-01-08,Streetwear,1969838.45,51,0,51,0
2013-01-09,Casual,37050.24,3,0,3,0
2013-01-09,GenZ,30713.41,6,0,6,0
2013-01-09,Outdoor,289996.5,23,0,31,0
2013-01-09,Streetwear,1691955.55,43,0,43,0
2013-01-10,Casual,12663.36,2,0,2,0
2013-01-10,GenZ,20882.48,1,0,1,0
2013-01-10,Outdoor,375444.91,24,0,26,0
2013-01-10,Streetwear,2385340.71,52,0,52,0
2013-01-11,Casual,74280.7,2,0,2,0
2013-01-11,GenZ,16613.0,3,0,3,0
2013-01-11,Outdoor,606173.72,37,0,45,0
2013-01-11,Streetwear,1646009.83,37,0,39,0
2013-01-12,Casual,116182.47,3,0,3,0
2013-01-12,GenZ,7804.089999999999,1,0,1,0
2013-01-12,Outdoor,293543.24,28,0,35,0
2013-01-12,Streetwear,2397066.73,58,0,59,0
2013-01-13,Casual,56028.87,3,0,3,0
2013-01-13,GenZ,20087.04,1,0,1,0
2013-01-13,Outdoor,686923.69,50,0,66,0
2013-01-13,Streetwear,2156680.02,58,0,58,0
2013-01-14,Casual,68603.19,3,0,3,0
2013-01-14,GenZ,66823.69,7,0,7,0
2013-01-14,Outdoor,777499.21,53,0,68,0
2013-01-14,Streetwear,2164751.19,55,0,56,0
2013-01-15,Casual,31137.86,2,0,2,0
2013-01-15,GenZ,13909.8,2,0,2,0
2013-01-15,Outdoor,666054.71,61,0,73,0
2013-01-15,Streetwear,1825303.56,50,0,50,0
2013-01-16,Casual,26356.44,1,0,1,0
2013-01-16,GenZ,31776.77,6,0,6,0
2013-01-16,Outdoor,343161.74,31,0,41,0
2013-01-16,Streetwear,1448494.48,38,0,38,0
2013-01-17,GenZ,10697.740000000002,2,0,2,0
2013-01-17,Outdoor,414270.11,34,0,42,0
2013-01-17,Streetwear,1748247.1,47,0,47,0
2013-01-18,Casual,169842.97,7,0,7,0
2013-01-18,Outdoor,574923.21,50,0,67,0
2013-01-18,Streetwear,1354483.3800000001,37,0,38,0
2013-01-19,Casual,18057.64,2,0,2,0
2013-01-19,GenZ,29341.92,2,0,2,0
2013-01-19,Outdoor,594745.96,47,0,63,0
2013-01-19,Streetwear,1834987.27,43,0,43,0
2013-01-20,Casual,79340.64,3,0,3,0
2013-01-20,GenZ,35852.6,6,0,6,0
2013-01-20,Outdoor,866270.92,62,0,82,0
2013-01-20,Streetwear,1541312.42,42,0,42,0
2013-01-21,Casual,47572.25,3,0,3,0
2013-01-21,GenZ,9589.220000000001,2,0,2,0
2013-01-21,Outdoor,1032624.55,68,0,103,0
2013-01-21,Streetwear,3010593.4,72,0,72,0
2013-01-22,Casual,40184.2,2,0,2,0
2013-01-22,GenZ,23592.409999999996,2,0,2,0
2013-01-22,Outdoor,900807.2,59,0,77,0
2013-01-22,Streetwear,2574150.31,64,0,64,0
2013-01-23,Casual,62332.58,2,0,2,0
2013-01-23,GenZ,24020.57,4,0,4,0
2013-01-23,Outdoor,720957.34,47,0,68,0
2013-01-23,Streetwear,2029145.3900000001,60,0,60,0
2013-01-24,Casual,96087.47,3,0,3,0
2013-01-24,GenZ,20052.63,3,0,3,0
2013-01-24,Outdoor,742148.38,57,0,77,0
2013-01-24,Streetwear,1664636.23,45,0,45,0
2013-01-25,Casual,48558.38,3,0,3,0
2013-01-25,GenZ,26961.55,4,0,4,0
2013-01-25,Outdoor,790058.96,56,0,75,0
2013-01-25,Streetwear,1957503.82,59,0,59,0
2013-01-26,GenZ,45869.04,3,0,3,0
2013-01-26,Outdoor,726757.63,57,0,75,0
2013-01-26,Streetwear,1539664.1199999999,46,0,46,0
2013-01-27,Casual,77329.5,3,0,3,0
2013-01-27,GenZ,12954.329999999998,2,0,2,0
2013-01-27,Outdoor,1464301.57,84,0,121,0
2013-01-27,Streetwear,2264295.89,62,0,62,0
2013-01-28,Casual,142682.84,5,0,5,0
2013-01-28,GenZ,37309.97,4,0,4,0
2013-01-28,Outdoor,1614540.93,100,0,132,0
2013-01-28,Streetwear,3214179.03,96,0,97,0
2013-01-29,Casual,127714.40999999999,6,0,6,0
2013-01-29,GenZ,25807.829999999998,5,0,5,0
2013-01-29,Outdoor,1129284.03,99,0,124,0
2013-01-29,Streetwear,3551064.16,101,0,102,0
2013-01-30,Casual,50635.03999999999,2,0,2,0
2013-01-30,GenZ,32663.41,2,0,2,0
2013-01-30,Outdoor,1212892.94,93,0,120,0
2013-01-30,Streetwear,3000103.98,87,0,88,0
2013-01-31,GenZ,9536.16,1,0,1,0
2013-01-31,Outdoor,903162.74,83,0,108,0
2013-01-31,Streetwear,2465980.56,82,0,83,0
2013-02-01,Casual,79986.92,5,0,5,0
2013-02-01,GenZ,18445.190000000002,4,0,4,0
2013-02-01,Outdoor,862976.78,77,0,99,0
2013-02-01,Streetwear,3112369.0300000003,75,0,75,0
2013-02-02,Casual,2310.06,1,0,1,0
2013-02-02,Outdoor,258914.88,22,0,27,0
2013-02-02,Streetwear,2090744.81,56,0,56,0
2013-02-03,Casual,33187.19,4,0,4,0
2013-02-03,GenZ,13272.05,1,0,1,0
2013-02-03,Outdoor,558985.53,36,0,55,0
2013-02-03,Streetwear,2137779.98,61,0,62,0
2013-02-04,Casual,52934.67,4,0,4,0
2013-02-04,GenZ,8779.800000000001,2,0,2,0
2013-02-04,Outdoor,710516.61,71,0,87,0
2013-02-04,Streetwear,2826853.14,74,0,75,0
2013-02-05,Casual,60041.68,5,0,5,0
2013-02-05,GenZ,6281.389999999999,2,0,2,0
2013-02-05,Outdoor,584821.24,48,0,67,0
2013-02-05,Streetwear,3178041.83,75,0,75,0
2013-02-06,Casual,21302.48,2,0,2,0
2013-02-06,GenZ,5949.25,1,0,1,0
2013-02-06,Outdoor,375021.69,39,0,56,0
2013-02-06,Streetwear,1910797.66,45,0,45,0
2013-02-07,Casual,24093.93,1,0,1,0
2013-02-07,GenZ,24596.25,3,0,3,0
2013-02-07,Outdoor,455298.28,35,0,49,0
2013-02-07,Streetwear,2335307.67,61,0,61,0
2013-02-08,GenZ,8600.64,1,0,1,0
2013-02-08,Outdoor,526638.89,43,0,56,0
2013-02-08,Streetwear,2112921.87,56,0,57,0
2013-02-09,Casual,3703.86,1,0,1,0
2013-02-09,GenZ,7592.84,1,0,1,0
2013-02-09,Outdoor,674157.4,60,0,73,0
2013-02-09,Streetwear,2272133.26,59,0,61,0
2013-02-10,Casual,19472.300000000003,2,0,2,0
2013-02-10,GenZ,8457.17,2,0,2,0
2013-02-10,Outdoor,784821.75,66,0,84,0
2013-02-10,Streetwear,2568234.51,68,0,70,0
2013-02-11,Casual,88944.41,5,0,5,0
2013-02-11,GenZ,12854.85,2,0,2,0
2013-02-11,Outdoor,892639.75,89,0,114,0
2013-02-11,Streetwear,3194876.43,90,0,92,0
2013-02-12,Casual,108685.56,4,0,4,0
2013-02-12,GenZ,28828.38,4,0,4,0
2013-02-12,Outdoor,806513.8,71,0,91,0
2013-02-12,Streetwear,3023267.81,83,0,83,0
2013-02-13,Casual,135870.84000000003,2,0,2,0
2013-02-13,GenZ,16418.47,2,0,2,0
2013-02-13,Outdoor,561652.12,55,0,69,0
2013-02-13,Streetwear,2442870.92,57,0,59,0
2013-02-14,Casual,17679.52,2,0,2,0
2013-02-14,GenZ,2451.66,1,0,1,0
2013-02-14,Outdoor,633824.17,66,0,82,0
2013-02-14,Streetwear,2632666.78,71,0,71,0
2013-02-15,Casual,13222.0,1,0,1,0
2013-02-15,GenZ,21655.79,4,0,4,0
2013-02-15,Outdoor,455351.11,44,0,55,0
2013-02-15,Streetwear,2370411.47,62,0,62,0
2013-02-16,Casual,78251.12,3,0,3,0
2013-02-16,GenZ,24087.66,5,0,5,0
2013-02-16,Outdoor,665207.08,61,0,75,0
2013-02-16,Streetwear,2572363.89,72,0,72,0
2013-02-17,Casual,96730.54,5,0,5,0
2013-02-17,GenZ,31399.45,4,0,4,0
2013-02-17,Outdoor,844696.02,76,0,107,0
2013-02-17,Streetwear,2460741.6,63,0,63,0
2013-02-18,Casual,69656.20000000001,2,0,2,0
2013-02-18,GenZ,26324.34,4,0,4,0
2013-02-18,Outdoor,915124.42,86,0,106,0
2013-02-18,Streetwear,3462106.08,92,0,92,0
2013-02-19,Casual,80723.98,3,0,3,0
2013-02-19,GenZ,1407.57,1,0,1,0
2013-02-19,Outdoor,787126.11,74,0,100,0
2013-02-19,Streetwear,3449043.57,95,0,97,0
2013-02-20,Casual,71387.84,2,0,2,0
2013-02-20,GenZ,20900.53,3,0,3,0
2013-02-20,Outdoor,767297.74,64,0,83,0
2013-02-20,Streetwear,2532884.93,78,0,78,0
2013-02-21,Casual,53069.06,4,0,4,0
2013-02-21,GenZ,30799.96,4,0,4,0
2013-02-21,Outdoor,733230.71,60,0,80,0
2013-02-21,Streetwear,2595703.4499999997,73,0,75,0
2013-02-22,Casual,37404.39,4,0,4,0
2013-02-22,GenZ,39122.14,4,0,4,0
2013-02-22,Outdoor,611689.29,60,0,84,0
2013-02-22,Streetwear,2847161.56,85,0,85,0
2013-02-23,Casual,135237.13999999998,4,0,4,0
2013-02-23,GenZ,56232.7,5,0,5,0
2013-02-23,Outdoor,941429.5599999999,83,0,103,0
2013-02-23,Streetwear,3153241.05,86,0,86,0
2013-02-24,Casual,208007.97,11,0,11,0
2013-02-24,GenZ,54548.95,6,0,6,0
2013-02-24,Outdoor,1260103.12,112,0,154,0
2013-02-24,Streetwear,3896572.85,113,0,114,0
2013-02-25,Casual,230420.51,15,0,15,0
2013-02-25,GenZ,138474.43,14,0,14,0
2013-02-25,Outdoor,2132682.88,197,0,255,0
2013-02-25,Streetwear,6626647.43,186,0,188,0
2013-02-26,Casual,165146.08,5,0,5,0
2013-02-26,GenZ,44011.56,8,0,8,0
2013-02-26,Outdoor,1906095.52,171,0,225,0
2013-02-26,Streetwear,4647282.55,143,0,145,0
2013-02-27,Casual,332555.27999999997,16,0,16,0
2013-02-27,GenZ,6528.16,2,0,2,0
2013-02-27,Outdoor,1692960.91,161,0,207,0
2013-02-27,Streetwear,3684721.33,119,0,120,0
2013-02-28,Casual,130393.61,9,0,9,0
2013-02-28,GenZ,74089.98,8,0,8,0
2013-02-28,Outdoor,1011691.27,95,0,128,0
2013-02-28,Streetwear,3151391.55,99,0,99,0
2013-03-01,Casual,53502.94,3,0,3,0
2013-03-01,GenZ,1113.29,1,0,1,0
2013-03-01,Outdoor,776705.1900000001,76,0,102,0
2013-03-01,Streetwear,1862579.79,61,0,62,0
2013-03-02,Streetwear,279813.94,9,0,9,0
2013-03-03,GenZ,6237.949999999999,2,0,2,0
2013-03-03,Outdoor,190996.66,12,0,18,0
2013-03-03,Streetwear,1762249.47,34,0,34,0
2013-03-04,Casual,28286.46,2,0,2,0
2013-03-04,GenZ,17038.23,2,0,2,0
2013-03-04,Outdoor,243332.6,19,0,23,0
2013-03-04,Streetwear,1124212.14,33,0,33,0
2013-03-05,Casual,6848.26,2,0,2,0
2013-03-05,GenZ,22320.8,2,0,2,0
2013-03-05,Outdoor,287060.83,26,0,33,0
2013-03-05,Streetwear,2124240.83,52,0,52,0
2013-03-06,Casual,16216.269999999999,2,0,2,0
2013-03-06,GenZ,28859.92,1,0,1,0
2013-03-06,Outdoor,640930.85,47,0,62,0
2013-03-06,Streetwear,2561754.14,60,0,61,0
2013-03-07,Casual,149619.22,7,0,7,0
2013-03-07,GenZ,75088.79,8,0,8,0
2013-03-07,Outdoor,982632.48,62,0,84,0
2013-03-07,Streetwear,2810345.18,82,0,83,0
2013-03-08,Casual,83536.58,3,0,3,0
2013-03-08,GenZ,30588.07,4,0,4,0
2013-03-08,Outdoor,606652.07,50,0,65,0
2013-03-08,Streetwear,2901478.83,81,0,84,0
2013-03-09,Casual,12880.2,1,0,1,0
2013-03-09,Outdoor,600528.47,52,0,69,0
2013-03-09,Streetwear,2649962.42,65,0,65,0
2013-03-10,Casual,86630.23,4,0,4,0
2013-03-10,GenZ,7742.910000000001,1,0,1,0
2013-03-10,Outdoor,839500.25,54,0,73,0
2013-03-10,Streetwear,2577112.8,69,0,69,0
2013-03-11,Casual,64876.06,3,0,3,0
2013-03-11,GenZ,6085.0599999999995,2,0,2,0
2013-03-11,Outdoor,737466.18,54,0,71,0
2013-03-11,Streetwear,2434211.83,73,0,73,0
2013-03-12,Casual,81005.98000000001,5,0,5,0
2013-03-12,GenZ,15780.869999999999,2,0,2,0
2013-03-12,Outdoor,716177.52,58,0,75,0
2013-03-12,Streetwear,2847226.62,84,0,85,0
2013-03-13,Casual,28778.15,5,0,5,0
2013-03-13,GenZ,90814.03,11,0,12,0
2013-03-13,Outdoor,1070950.23,76,0,106,0
2013-03-13,Streetwear,3144830.96,87,0,88,0
2013-03-14,Casual,93737.58,6,0,6,0
2013-03-14,GenZ,76080.06,12,0,12,0
2013-03-14,Outdoor,1119179.65,80,0,107,0
2013-03-14,Streetwear,5403800.01,147,0,149,0
2013-03-15,Casual,161105.52000000002,6,0,6,0
2013-03-15,GenZ,97686.6,8,0,8,0
2013-03-15,Outdoor,933448.85,82,0,121,0
2013-03-15,Streetwear,4137816.72,109,0,110,0
2013-03-16,GenZ,48600.54,5,0,5,0
2013-03-16,Outdoor,651902.24,49,0,68,0
2013-03-16,Streetwear,2891231.43,83,0,83,0
2013-03-17,Casual,50893.369999999995,3,0,3,0
2013-03-17,GenZ,46386.72,8,0,8,0
2013-03-17,Outdoor,822546.15,64,0,87,0
2013-03-17,Streetwear,3481471.4,95,0,97,0
2013-03-18,Casual,135843.46,6,0,6,0
2013-03-18,GenZ,81304.74,10,0,10,0
2013-03-18,Outdoor,809941.34,82,0,115,0
2013-03-18,Streetwear,3539923.83,107,0,108,0
2013-03-19,Casual,133110.59,6,0,6,0
2013-03-19,GenZ,15177.85,3,0,3,0
2013-03-19,Outdoor,1044963.42,96,0,137,0
2013-03-19,Streetwear,3452181.76,109,0,111,0
2013-03-20,Casual,115817.17,6,0,6,0
2013-03-20,GenZ,2977.69,2,0,2,0
2013-03-20,Outdoor,1043489.67,101,0,135,0
2013-03-20,Streetwear,3829820.66,133,0,133,0
2013-03-21,Casual,64645.4,6,0,6,0
2013-03-21,GenZ,111985.85,11,0,11,0
2013-03-21,Outdoor,1343479.12,120,0,165,0
2013-03-21,Streetwear,5835583.08,184,0,191,0
2013-03-22,Casual,158913.62,8,0,8,0
2013-03-22,GenZ,83110.63,9,0,9,0
2013-03-22,Outdoor,1249241.71,117,0,149,0
2013-03-22,Streetwear,5112066.3,174,0,174,0
2013-03-23,Casual,94839.97,5,0,5,0
2013-03-23,GenZ,20991.38,4,0,4,0
2013-03-23,Outdoor,1027153.58,83,0,115,0
2013-03-23,Streetwear,4866523.68,152,0,152,0
2013-03-24,Casual,56858.03,7,0,7,0
2013-03-24,GenZ,38587.840000000004,9,0,9,0
2013-03-24,Outdoor,887488.4299999999,84,0,113,0
2013-03-24,Streetwear,4105218.9,134,0,136,0
2013-03-25,Casual,69124.06999999999,4,0,4,0
2013-03-25,GenZ,79518.94,5,0,5,0
2013-03-25,Outdoor,885318.8,79,0,102,0
2013-03-25,Streetwear,3660347.01,129,0,131,0
2013-03-26,Casual,104741.98,6,0,6,0
2013-03-26,GenZ,67551.02,11,0,11,0
2013-03-26,Outdoor,926406.65,83,0,112,0
2013-03-26,Streetwear,4632732.57,155,0,157,0
2013-03-27,Casual,31795.12,1,0,1,0
2013-03-27,GenZ,39364.4,10,0,10,0
2013-03-27,Outdoor,1109334.92,112,0,143,0
2013-03-27,Streetwear,5691636.15,189,0,190,0
2013-03-28,Casual,261099.48,19,0,19,0
2013-03-28,GenZ,142736.44,14,0,14,0
2013-03-28,Outdoor,1683833.51,144,0,187,0
2013-03-28,Streetwear,6011485.5,223,0,224,0
2013-03-29,Casual,222218.53,12,0,12,0
2013-03-29,GenZ,108846.26000000001,13,0,13,0
2013-03-29,Outdoor,1214109.72,127,0,167,0
2013-03-29,Streetwear,6836508.93,216,0,220,0
2013-03-30,Casual,223306.14,13,0,13,0
2013-03-30,GenZ,125466.84,18,0,18,0
2013-03-30,Outdoor,2302641.18,196,0,269,0
2013-03-30,Streetwear,8985580.22,317,0,322,0
2013-03-31,Casual,198979.45,13,0,13,0
2013-03-31,GenZ,154296.75,21,0,21,0
2013-03-31,Outdoor,1809103.99,177,0,233,0
2013-03-31,Streetwear,7292643.61,288,0,295,0
2013-04-01,Casual,292844.73,16,0,16,0
2013-04-01,GenZ,97658.26999999999,14,0,14,0
2013-04-01,Outdoor,2076521.32,204,0,284,0
2013-04-01,Streetwear,7846823.91,280,0,286,0
2013-04-02,Casual,161141.53,10,0,10,0
2013-04-02,GenZ,145060.54,14,0,14,0
2013-04-02,Outdoor,1570560.32,148,0,201,0
2013-04-02,Streetwear,6373250.66,234,0,239,0
2013-04-03,Casual,210476.41,13,0,13,0
2013-04-03,GenZ,165305.91,18,0,18,0
2013-04-03,Outdoor,1643658.73,165,0,210,0
2013-04-03,Streetwear,6721308.46,251,0,259,0
2013-04-04,Casual,97006.81,6,0,6,0
2013-04-04,GenZ,67878.68000000001,8,0,8,0
2013-04-04,Outdoor,350157.11,42,0,46,0
2013-04-04,Streetwear,3755618.1999999997,120,0,122,0
2013-04-05,Casual,56198.979999999996,4,0,4,0
2013-04-05,GenZ,29113.41,6,0,6,0
2013-04-05,Outdoor,239793.58000000002,20,0,25,0
2013-04-05,Streetwear,2748610.45,98,0,98,0
2013-04-06,GenZ,17518.79,4,0,4,0
2013-04-06,Outdoor,443599.19,55,0,67,0
2013-04-06,Streetwear,3202078.58,105,0,105,0
2013-04-07,Casual,122162.15000000001,4,0,4,0
2013-04-07,GenZ,77180.02,11,0,11,0
