date,total_orders,unique_buyers,Revenue,sessions,visitors,AOV
2013-10-21,130,128,3409990.75,12745,9506,26230.698076923076
2013-10-22,173,172,3932052.89,14589,10511,22728.629421965317
2013-10-23,193,191,4895108.72,13717,10722,25363.25761658031
2013-10-24,170,170,4333852.18,12783,9260,25493.248117647057
2013-10-25,126,125,3503713.92,12510,9642,27807.253333333334
2013-10-26,116,114,2923604.47,12422,8842,25203.486810344828
2013-10-27,115,115,2949737.88,13304,10333,25649.894608695653
2013-10-28,133,131,3235799.73,14257,11502,24329.32127819549
2013-10-29,274,271,5981959.98,15101,11332,21831.97072992701
2013-10-30,303,299,6960811.52,11718,8876,22972.97531353135
2013-10-31,247,245,5649038.29,15782,12006,22870.60036437247
2013-11-01,213,209,4823330.61,13644,10009,22644.744647887324
2013-11-02,193,192,4871579.51,11668,9313,25241.344611398963
2013-11-03,85,85,2310551.56,11609,8407,27182.959529411764
2013-11-04,110,108,2638652.15,10715,8320,23987.74681818182
2013-11-05,124,120,3529966.51,11604,8132,28467.471854838706
2013-11-06,105,104,2440647.75,10138,7332,23244.264285714286
2013-11-07,88,88,2145217.46,9896,7936,24377.471136363634
2013-11-08,93,93,2200221.02,11835,9472,23658.29053763441
2013-11-09,91,89,2018930.67,11950,8786,22186.05131868132
2013-11-10,121,119,2722218.97,11694,8912,22497.67743801653
2013-11-11,153,152,3495969.18,12691,10310,22849.471764705882
2013-11-12,224,218,5162437.56,10332,7718,23046.59625
2013-11-13,171,170,4681263.25,10669,7530,27375.808479532163
2013-11-14,122,121,3118904.74,10545,7419,25564.792950819676
2013-11-15,128,126,3370811.62,10155,8283,26334.46578125
2013-11-16,141,137,3365890.12,10651,7729,23871.561134751773
2013-11-17,104,103,2416530.15,12887,10510,23235.866826923077
2013-11-18,108,107,2109164.6,12188,9286,19529.30185185185
2013-11-19,178,175,3237660.32,11008,8981,18189.102921348313
2013-11-20,155,155,3321114.32,11167,9011,21426.543999999998
2013-11-21,119,119,2595234.4,11384,9190,21808.69243697479
2013-11-22,106,105,2550262.64,11413,9153,24059.081509433963
2013-11-23,102,101,2054330.57,11180,8348,20140.495784313727
2013-11-24,142,140,2519706.85,11573,8198,17744.414436619718
2013-11-25,138,135,2406331.38,11593,9021,17437.18391304348
2013-11-26,198,193,3107204.99,12310,9377,15692.954494949496
2013-11-27,192,192,3123410.59,12543,10098,16267.763489583333
2013-11-28,209,209,3580033.44,10476,7994,17129.346602870814
2013-11-29,134,134,1768057.43,11266,8171,13194.45843283582
2013-11-30,192,190,2685677.46,11143,8100,13987.9034375
2013-12-01,163,162,2391698.09,12906,9103,14672.994417177913
2013-12-02,123,123,2263746.75,12341,9953,18404.44512195122
2013-12-03,127,125,1933337.47,14986,12043,15223.12968503937
2013-12-04,161,161,2924599.17,13847,10991,18165.212236024843
2013-12-05,121,120,2231578.75,12296,8669,18442.79958677686
2013-12-06,103,102,1718341.54,12192,9853,16682.927572815533
2013-12-07,98,97,1444180.43,12562,8902,14736.535
2013-12-08,106,106,1714762.98,13175,9415,16177.00924528302
2013-12-09,128,128,1959405.6,14634,10378,15307.85625
2013-12-10,165,162,2256213.74,14413,10733,13674.022666666668
2013-12-11,186,183,3016597.65,13334,9646,16218.26693548387
2013-12-12,195,192,2988571.87,13714,10039,15326.00958974359
2013-12-13,146,144,2131538.29,13337,9763,14599.577328767124
2013-12-14,157,155,2245758.87,12138,9093,14304.196624203822
2013-12-15,170,168,2154695.59,12391,10022,12674.67994117647
2013-12-16,182,181,2694197.04,12596,9700,14803.28043956044
2013-12-17,209,207,3167410.81,13408,10752,15155.075645933015
2013-12-18,231,228,3189533.36,13825,10901,13807.503722943722
2013-12-19,233,228,3062553.19,13925,11168,13144.005107296138
2013-12-20,175,174,2500743.7,10678,8634,14289.964000000002
2013-12-21,243,236,3213344.27,11879,8813,13223.638971193415
2013-12-22,288,280,3476225.97,13955,9944,12070.2290625
2013-12-23,267,265,2932660.62,13029,10369,10983.74764044944
2013-12-24,222,219,2629786.52,12470,9370,11845.885225225225
2013-12-25,293,290,3807864.44,13141,10384,12996.124368600682
2013-12-26,255,253,3278628.42,13040,9292,12857.366352941177
2013-12-27,159,156,1853472.36,12152,8597,11657.058867924528
2013-12-28,286,281,3547336.16,13571,10335,12403.273286713287
2013-12-29,529,520,6516622.75,14050,11493,12318.757561436672
2013-12-30,473,466,5792994.45,11723,8674,12247.3455602537
2013-12-31,472,462,6247467.59,14417,11430,13236.160148305084
2014-01-01,446,435,5743739.48,10162,8295,12878.339641255607
2014-01-02,282,275,3787850.5,12776,10056,13432.093971631206
2014-01-03,88,88,2354832.6,10230,8247,26759.461363636365
2014-01-04,109,107,2243604.06,11496,8503,20583.523486238533
2014-01-05,105,102,2361866.5,8870,6926,22493.966666666667
2014-01-06,128,127,2639202.87,10178,7568,20618.772421875
2014-01-07,137,137,3437125.39,10724,7860,25088.506496350365
2014-01-08,89,88,2250519.73,11340,9281,25286.73853932584
2014-01-09,89,89,2214274.18,12137,9810,24879.485168539326
2014-01-10,72,72,1886360.71,10545,8273,26199.454305555555
2014-01-11,95,93,2550841.93,11306,9172,26850.96768421053
2014-01-12,79,79,2172729.29,10212,7242,27502.90240506329
2014-01-13,104,102,2467719.52,11373,8627,23728.07230769231
2014-01-14,133,131,3356963.59,9693,7471,25240.3277443609
2014-01-15,127,126,3637788.72,10310,7878,28644.00566929134
2014-01-16,83,83,2005770.41,11632,8624,24165.908554216865
2014-01-17,89,89,2464459.86,10035,7721,27690.5602247191
2014-01-18,87,86,1718246.3,11008,7875,19749.95747126437
2014-01-19,106,104,2453121.94,10951,8766,23142.659811320755
2014-01-20,123,123,3133739.97,10678,8033,25477.56073170732
2014-01-21,152,150,3590697.9,12658,10040,23623.0125
2014-01-22,126,126,3244854.06,11638,9145,25752.81
2014-01-23,115,115,3187811.81,8560,6503,27720.102695652175
2014-01-24,98,97,1812010.8,10811,8705,18489.90612244898
2014-01-25,99,97,2221742.74,11205,8252,22441.84585858586
2014-01-26,85,84,2002533.83,9240,6492,23559.221529411767
2014-01-27,127,127,2983790.31,7973,6381,23494.411889763778
2014-01-28,222,217,5411096.61,11746,8341,24374.309054054054
2014-01-29,219,215,4892083.36,12266,9150,22338.280182648403
2014-01-30,168,163,3844256.32,9689,7229,22882.478095238093
2014-01-31,169,169,3732079.59,9999,7139,22083.311183431953
2014-02-01,149,149,3825094.63,15250,10976,25671.776040268454
2014-02-02,109,109,2382294.19,15769,11975,21855.91
2014-02-03,95,94,2051412.93,15293,12184,21593.82031578947
2014-02-04,116,114,2787111.54,15527,11742,24026.823620689654
2014-02-05,104,104,2599325.56,14372,10247,24993.515
2014-02-06,84,84,2415914.42,17900,13155,28760.88595238095
2014-02-07,121,119,3381887.13,16078,11903,27949.48041322314
2014-02-08,99,98,2907660.51,16853,12274,29370.308181818178
2014-02-09,119,118,2947940.87,16200,11546,24772.612352941178
2014-02-10,126,125,3705563.44,15696,11222,29409.23365079365
2014-02-11,155,154,4637151.61,14584,11159,29917.107161290325
2014-02-12,138,136,3457342.17,14476,10599,25053.20413043478
2014-02-13,120,119,3190217.92,16062,12629,26585.14933333333
2014-02-14,112,109,2632487.0,14509,11532,23504.348214285714
2014-02-15,117,117,2873057.42,14141,10885,24556.046324786323
2014-02-16,141,139,3990264.22,15943,12928,28299.74624113475
2014-02-17,163,161,3757742.25,14961,12046,23053.633435582822
2014-02-18,185,182,4902775.35,15257,11443,26501.488378378377
2014-02-19,163,160,4469573.84,15472,11216,27420.698404907973
2014-02-20,120,119,3050037.65,15337,11846,25416.980416666665
2014-02-21,146,145,3394380.68,12479,9867,23249.182739726028
2014-02-22,160,160,4262143.74,16863,12049,26638.398375
2014-02-23,167,164,3997442.72,18734,14921,23936.782754491018
2014-02-24,191,191,4743111.4,16007,11852,24833.043979057595
2014-02-25,279,278,6869199.08,17906,12878,24620.78523297491
2014-02-26,323,317,7766238.39,15690,12798,24044.081702786378
2014-02-27,245,244,5932389.78,16405,11852,24213.835836734695
2014-02-28,209,209,5511196.67,13184,10619,26369.362057416267
2014-03-01,190,189,4400079.49,23068,18188,23158.313105263158
2014-03-02,197,197,4943352.33,23861,17740,25093.159035532994
2014-03-03,123,121,3637156.46,22641,15964,29570.377723577236
2014-03-04,152,152,4742209.79,20167,16226,31198.748618421054
2014-03-05,200,197,5310211.41,23200,16311,26551.05705
2014-03-06,192,192,5506734.13,24291,18643,28680.90692708333
2014-03-07,117,116,3167820.98,20656,16435,27075.39299145299
2014-03-08,124,123,3577664.95,20789,15662,28852.13669354839
2014-03-09,150,150,3828277.38,20453,15397,25521.8492
2014-03-10,158,157,4725035.68,22824,16607,29905.28911392405
2014-03-11,207,205,5775004.59,21099,15989,27898.572898550723
2014-03-12,268,266,6930320.53,21452,16567,25859.404962686567
2014-03-13,212,209,5304893.97,22441,16314,25023.084764150943
2014-03-14,169,168,4544809.4,21483,15918,26892.36331360947
2014-03-15,194,192,4691387.16,21970,16562,24182.408041237115
2014-03-16,230,229,5553669.8,24630,17335,24146.390434782606
2014-03-17,256,256,6623777.28,23340,16575,25874.13
2014-03-18,242,237,5707570.51,21053,16281,23585.002107438017
2014-03-19,309,305,7282983.0,21922,16740,23569.52427184466
2014-03-20,268,264,6459634.76,20278,15014,24103.1147761194
2014-03-21,198,198,4506741.28,21123,16314,22761.319595959598
2014-03-22,213,208,4682426.76,21770,16029,21983.22422535211
2014-03-23,245,244,5239607.0,20889,15510,21386.151020408164
2014-03-24,248,246,5516390.06,18783,14040,22243.50830645161
2014-03-25,315,315,6858764.17,20978,15803,21773.854507936507
2014-03-26,371,365,7966063.19,20541,16241,21471.86843665768
2014-03-27,367,361,8330175.47,22481,18073,22698.025803814715
2014-03-28,275,271,5747360.19,21260,16689,20899.4916
2014-03-29,303,302,6857129.34,24623,19993,22630.789900990098
2014-03-30,577,575,12784107.1,21014,17170,22156.164818024263
2014-03-31,583,576,12312523.89,23037,16851,21119.251955403088
2014-04-01,554,552,12163891.23,31669,24005,21956.48236462094
2014-04-02,598,582,13046471.25,31084,23844,21816.841555183946
2014-04-03,432,425,9642469.77,27680,21795,22320.531875
2014-04-04,137,137,3027057.03,33564,27006,22095.306788321166
2014-04-05,187,187,4578612.03,29571,20726,24484.556310160428
2014-04-06,206,204,4749333.13,29897,24048,23055.015194174757
2014-04-07,220,219,4614814.59,27724,20365,20976.429954545452
2014-04-08,264,264,6392830.04,27636,20497,24215.265303030304
2014-04-09,261,259,6139037.72,29270,21990,23521.21731800766
2014-04-10,220,220,5203589.72,29376,21760,23652.680545454543
2014-04-11,211,210,5105964.56,27935,22850,24198.88417061611
2014-04-12,260,256,5687376.75,28989,20697,21874.52596153846
2014-04-13,241,238,4945405.38,32172,24250,20520.35427385892
2014-04-14,307,303,6921493.59,28984,21787,22545.581726384364
2014-04-15,356,353,7871571.71,31036,22252,22111.156488764045
2014-04-16,302,301,7912857.96,29288,23345,26201.516423841058
2014-04-17,208,206,5557754.18,26998,19652,26719.97201923077
2014-04-18,253,250,5700339.67,28486,23229,22530.986837944663
2014-04-19,244,241,6624958.05,31395,22973,27151.467418032786
2014-04-20,245,242,6418388.34,30149,23019,26197.50342857143
2014-04-21,336,334,8414591.83,32674,23745,25043.42806547619
2014-04-22,397,393,10131097.46,32103,25911,25519.137178841313
2014-04-23,319,312,8191044.84,26922,21973,25677.25655172414
2014-04-24,262,262,6761050.63,28696,22691,25805.536755725192
2014-04-25,287,283,7297129.72,32626,23330,25425.539094076656
2014-04-26,295,293,7473782.26,28597,20330,25334.855118644067
2014-04-27,328,325,9019804.81,31694,22215,27499.404908536588
2014-04-28,448,445,11814441.72,27759,21830,26371.521696428572
2014-04-29,700,690,17347427.27,32248,25948,24782.038957142857
2014-04-30,549,539,13811054.06,30939,23211,25156.746921675775
2014-05-01,498,497,13289875.45,25885,19449,26686.496887550198
2014-05-02,358,353,9037359.63,31644,24370,25244.021312849163
2014-05-03,304,302,8214103.42,28317,20767,27020.077039473683
2014-05-04,93,93,2887053.22,27998,22585,31043.58301075269
2014-05-05,148,147,4251113.98,25934,20515,28723.743108108112
2014-05-06,181,179,5130961.6,28880,20727,28347.854143646407
2014-05-07,233,232,6175024.0,30417,21334,26502.248927038625
2014-05-08,262,260,6845994.59,22054,15883,26129.75034351145
2014-05-09,164,164,3896896.85,26222,21344,23761.566158536585
2014-05-10,203,202,5476367.67,25378,18460,26977.18064039409
2014-05-11,240,239,5960839.36,29095,21081,24836.83066666667
2014-05-12,244,243,6171798.51,28899,22803,25294.25618852459
2014-05-13,265,264,6357034.06,26739,21724,23988.807773584904
2014-05-14,339,335,8953168.22,25709,19377,26410.525722713865
2014-05-15,302,300,7521179.22,30110,24293,24904.566953642385
2014-05-16,261,258,7254155.54,27531,20857,27793.69938697318
2014-05-17,246,243,6473741.19,26128,20836,26316.021097560977
2014-05-18,278,275,7502869.16,25658,18281,26988.73798561151
2014-05-19,280,278,6717427.22,29037,21645,23990.8115
2014-05-20,306,303,6998009.98,29515,22535,22869.31366013072
2014-05-21,383,381,9232803.8,27548,20709,24106.537336814625
2014-05-22,338,334,8682669.79,27824,22650,25688.372159763312
2014-05-23,264,263,6481511.11,28489,22749,24551.178446969698
2014-05-24,226,226,5624884.34,25209,19652,24888.868761061945
2014-05-25,285,283,7834743.41,30338,21404,27490.327754385966
2014-05-26,295,295,7196331.6,29609,23230,24394.34440677966
2014-05-27,466,461,11197544.52,30146,22918,24029.06549356223
2014-05-28,613,600,14237002.33,27952,22186,23225.126150081567
2014-05-29,558,552,12708438.64,30992,23883,22774.97964157706
2014-05-30,598,592,13573669.01,28560,22570,22698.443160535116
2014-05-31,513,507,12424970.9,27754,22518,24220.216179337232
2014-06-01,465,462,11536710.05,28531,21625,24810.12913978495
2014-06-02,379,377,10120772.07,29119,22466,26703.88408970976
2014-06-03,283,282,7433951.35,27485,21760,26268.379328621908
2014-06-04,221,219,6422990.57,31372,24682,29063.305746606336
2014-06-05,143,143,4701261.04,30289,22112,32875.951328671326
2014-06-06,179,179,4455750.46,27136,22179,24892.46067039106
2014-06-07,194,191,5291724.53,31059,24129,27276.93056701031
2014-06-08,206,203,5672479.42,28049,20529,27536.30786407767
2014-06-09,240,239,5745736.68,30401,24133,23940.569499999998
2014-06-10,320,319,8176131.42,27671,21455,25550.4106875
2014-06-11,269,267,6815089.25,31871,24543,25334.904275092937
2014-06-12,233,228,6198469.27,29120,22829,26602.872403433474
2014-06-13,218,217,5808360.57,30261,22465,26643.855825688075
2014-06-14,238,237,6159350.48,29999,23096,25879.623865546222
2014-06-15,233,231,6251988.62,31223,24204,26832.569184549357
2014-06-16,284,284,7506669.47,23259,17230,26431.934753521127
2014-06-17,331,330,7985873.38,29091,23029,24126.50567975831
2014-06-18,291,290,6928139.58,22476,18096,23808.039793814434
2014-06-19,206,205,5160401.64,27866,22727,25050.49339805825
2014-06-20,230,229,5726955.46,30816,22914,24899.80634782609
2014-06-21,230,228,5534870.9,30622,21512,24064.656086956522
2014-06-22,261,259,6871043.81,30032,21674,26325.83835249042
2014-06-23,298,295,7520898.79,28623,21810,25237.915402684564
2014-06-24,350,346,8318751.36,31892,22653,23767.86102857143
2014-06-25,325,322,7464560.81,30658,24091,22967.879415384614
2014-06-26,232,231,5465498.81,28821,20469,23558.184525862067
2014-06-27,263,260,6215342.27,31165,23193,23632.48011406844
2014-06-28,330,327,6715989.51,28913,20500,20351.483363636362
2014-06-29,541,536,10967240.25,30012,24306,20272.163123844733
2014-06-30,481,479,8960784.4,25122,18170,18629.489397089397
2014-07-01,470,467,9836345.7,24118,17786,20928.395106382977
2014-07-02,407,402,8037264.4,22829,18044,19747.57837837838
2014-07-03,313,311,6599126.14,24291,19783,21083.470095846646
2014-07-04,67,67,1539342.27,19697,15074,22975.25776119403
2014-07-05,83,83,2247607.0,21042,16132,27079.602409638555
2014-07-06,133,132,2992177.47,23161,17499,22497.574962406015
2014-07-07,166,165,3321041.63,23149,17267,20006.27487951807
2014-07-08,186,184,4389991.98,25383,19953,23602.10741935484
2014-07-09,227,226,5089459.45,21166,17277,22420.526211453744
2014-07-10,238,238,5277348.24,24785,18490,22173.732100840338
2014-07-11,160,160,3680744.54,23966,18867,23004.653375
2014-07-12,177,176,3635150.5,23198,18905,20537.573446327682
2014-07-13,202,201,4538183.38,21016,15177,22466.254356435642
2014-07-14,209,209,4180514.48,22862,18719,20002.46162679426
2014-07-15,226,225,4729914.86,23206,18797,20928.826814159293
2014-07-16,291,289,5725200.44,25448,19172,19674.228316151206
2014-07-17,260,257,5475110.93,24173,17451,21058.11896153846
2014-07-18,220,219,4518235.32,22467,16175,20537.433272727274
2014-07-19,188,186,4203668.56,19637,14226,22359.93914893617
2014-07-20,182,181,4322625.55,23071,16745,23750.689835164834
2014-07-21,193,192,4796649.21,23563,16839,24853.104715025907
2014-07-22,257,256,6208113.76,20852,16050,24156.0846692607
2014-07-23,292,291,7566031.17,20563,16788,25911.06565068493
2014-07-24,252,250,5905615.09,20142,15456,23434.980515873016
2014-07-25,179,179,4437108.92,23097,18708,24788.317988826817
2014-07-26,205,205,4875867.56,24247,19552,23784.71980487805
2014-07-27,211,211,4695097.96,21988,16247,22251.649099526065
2014-07-28,227,225,5659848.32,22670,15945,24933.252511013216
2014-07-29,324,321,8325936.32,18711,13949,25697.334320987655
2014-07-30,392,389,9849002.97,24281,17908,25125.007576530614
2014-07-31,513,510,12499623.55,19708,14084,24365.73791423002
2014-08-01,400,398,10268362.3,24466,19362,25670.90575
2014-08-02,365,362,9437585.35,24590,19673,25856.39821917808
2014-08-03,353,350,8311634.97,27896,22287,23545.708130311614
2014-08-04,272,268,7920532.02,25170,19950,29119.60301470588
2014-08-05,165,164,4783590.74,25018,19903,28991.45903030303
2014-08-06,220,216,5768372.14,23442,17709,26219.87336363636
2014-08-07,174,174,4368310.48,23454,18090,25105.232643678162
2014-08-08,104,104,2772020.29,23334,18245,26654.041250000002
2014-08-09,128,125,3001539.63,25341,20285,23449.528359375
2014-08-10,152,151,3823485.27,29231,23328,25154.50835526316
2014-08-11,155,155,4332284.65,23585,17452,27950.2235483871
2014-08-12,199,195,4968367.41,26756,19620,24966.67040201005
2014-08-13,250,249,5893608.69,27052,21739,23574.43476
2014-08-14,223,221,5049141.59,24462,18052,22641.89053811659
2014-08-15,193,193,4964547.64,26593,20242,25723.044766839375
2014-08-16,163,161,4183136.08,23490,18504,25663.41153374233
2014-08-17,188,186,4553293.21,27595,19440,24219.644734042555
2014-08-18,177,176,3852897.93,24284,18786,21767.784915254237
2014-08-19,222,222,5491853.95,27530,20093,24738.080855855856
2014-08-20,244,242,6252896.94,26262,21171,25626.62680327869
2014-08-21,196,196,5420386.94,24400,18452,27655.03540816327
2014-08-22,142,142,3980335.94,27609,20885,28030.534788732395
2014-08-23,141,140,3604919.44,20691,14501,25566.80453900709
2014-08-24,171,170,3975022.95,24220,16963,23245.748245614035
